X,Y,Z,Trace,GradX,GradY,GradZ
5.00E-05,0.00015,5.00E-05,-446.7699522,-0.543627279,0.247188857,-0.802101646
5.00E-05,0.00015,0.0001,-433.5342763,-0.981349767,0.184842218,0.052782475
5.00E-05,0.00015,0.00015,-419.0416805,-0.995411812,0.065078546,0.070143477
5.00E-05,0.00015,0.0002,-397.1155609,-0.996704441,-0.020611884,0.078456411
5.00E-05,0.00015,0.00025,-379.1053288,-0.974840329,0.178613022,0.133355622
5.00E-05,0.00015,0.0003,-333.3256682,-0.744842245,0.513059214,0.426591459
5.00E-05,0.00015,0.00035,-153.5051433,-0.565426304,0.724748001,0.393742848
5.00E-05,0.00015,0.0004,-156.146162,-0.408301759,0.890560025,-0.200480711
5.00E-05,0.00015,0.00045,-215.1575855,-0.565528436,0.761891939,-0.315750315
5.00E-05,0.00015,0.0005,-242.3864872,-0.805708211,0.591912048,-0.021780856
5.00E-05,0.00015,0.00055,-221.4330966,-0.400599501,0.904152019,0.148422259
5.00E-05,0.00015,0.0006,-221.9736762,-0.109790024,0.990662975,-0.080827098
5.00E-05,0.00015,0.00065,-231.2322579,0.26047202,0.962646107,-0.073937807
5.00E-05,0.00015,0.0007,-228.7799459,0.649214383,0.472077428,0.596375374
5.00E-05,0.00015,0.00075,-138.3211897,0.659544448,0.380478219,0.648257237
5.00E-05,0.00015,0.0008,-91.71557082,0.924981365,0.218725127,0.310755198
5.00E-05,0.00015,0.00085,-83.40273768,0.930499821,-0.199377822,0.307276043
5.00E-05,0.00015,0.0009,-34.31185726,0.688556379,0.262180209,0.676129907
5.00E-05,0.00015,0.00095,66.64399311,0.416716474,0.102604834,-0.90322734
5.00E-05,0.0002,5.00E-05,-294.6329441,-0.554538987,0.57270142,-0.603738019
5.00E-05,0.0002,0.0001,-337.9633844,-0.787913942,0.595907654,-0.155195645
5.00E-05,0.0002,0.00015,-379.3516298,-0.875964304,0.469401251,-0.11112607
5.00E-05,0.0002,0.0002,-402.3613754,-0.803744525,0.571917146,0.164029009
5.00E-05,0.0002,0.00025,-291.3169724,-0.718162686,0.524614285,0.457189466
5.00E-05,0.0002,0.0003,-92.06794203,-0.504374867,0.748209511,0.431031925
5.00E-05,0.0002,0.00035,4.673021873,-0.38524709,0.91008206,0.152759036
5.00E-05,0.0002,0.0004,-34.07004422,-0.22251679,0.905079029,-0.362378572
5.00E-05,0.0002,0.00045,-93.08146771,-0.322552283,0.915116624,-0.241912357
5.00E-05,0.0002,0.0005,-111.1717593,-0.351737276,0.929538938,-0.11062663
5.00E-05,0.0002,0.00055,-131.6731558,-0.370529401,0.928505394,-0.024201176
5.00E-05,0.0002,0.0006,-118.4902372,-0.186087815,0.980733307,0.059443292
5.00E-05,0.0002,0.00065,-114.0565024,0.199618536,0.979316302,0.03304575
5.00E-05,0.0002,0.0007,-106.8195443,0.169041342,0.982291639,0.080797037
5.00E-05,0.0002,0.00075,-82.05049252,0.215372785,0.969168948,0.119691745
5.00E-05,0.0002,0.0008,-64.29154252,0.316711203,0.948517582,0.002900042
5.00E-05,0.0002,0.00085,-81.01739166,0.252459465,0.916942526,0.30899939
5.00E-05,0.0002,0.0009,59.03394316,0.289238194,0.843973046,0.451719785
5.00E-05,0.0002,0.00095,94.50772249,0.310899332,0.603001957,-0.734663355
5.00E-05,0.00025,5.00E-05,-36.53105785,-0.276443225,0.771387857,-0.573184017
5.00E-05,0.00025,0.0001,-108.238336,-0.393985068,0.904000065,-0.166010986
5.00E-05,0.00025,0.00015,-147.0218237,-0.461341287,0.886840161,0.026052755
5.00E-05,0.00025,0.0002,-90.16662292,-0.449447125,0.878616847,0.161337278
5.00E-05,0.00025,0.00025,-23.05082656,-0.441835607,0.822181161,0.35888638
5.00E-05,0.00025,0.0003,180.4704477,-0.347370787,0.867203511,0.356779493
5.00E-05,0.00025,0.00035,192.0249646,-0.13024981,0.962978065,-0.236025916
5.00E-05,0.00025,0.0004,88.00607359,0.027268591,0.949711425,-0.311936905
5.00E-05,0.00025,0.00045,76.50614777,-0.057546659,0.998210152,-0.016274975
5.00E-05,0.00025,0.0005,81.87971144,-0.190810164,0.980659168,-0.043578404
5.00E-05,0.00025,0.00055,59.34855577,-0.046029142,0.998356344,-0.03414569
5.00E-05,0.00025,0.0006,68.6770989,0.131324084,0.980570477,0.145724139
5.00E-05,0.00025,0.00065,114.6306716,0.155804731,0.96435405,0.213883499
5.00E-05,0.00025,0.0007,160.3337785,0.039873123,0.979356016,0.198171459
5.00E-05,0.00025,0.00075,206.0368854,-0.106293161,0.975295475,0.193650458
5.00E-05,0.00025,0.0008,246.1810162,0.375976435,0.914570732,0.14900368
5.00E-05,0.00025,0.00085,282.5603874,0.360072108,0.929416165,0.080831114
5.00E-05,0.00025,0.0009,293.6314167,0.394953088,0.904742409,0.159540691
5.00E-05,0.00025,0.00095,356.9290924,0.335584557,0.792041422,-0.509954303
5.00E-05,0.0003,5.00E-05,331.3867898,-0.250066447,0.852312947,-0.459379378
5.00E-05,0.0003,0.0001,263.7055884,-0.369592828,0.918672361,-0.139435413
5.00E-05,0.0003,0.00015,235.8125308,-0.382073668,0.924052492,0.012112159
5.00E-05,0.0003,0.0002,272.7647194,-0.353515142,0.927015996,0.125173432
5.00E-05,0.0003,0.00025,328.6917914,-0.251690253,0.940755569,0.227224507
5.00E-05,0.0003,0.0003,430.7044846,-0.182024144,0.97604611,0.119168796
5.00E-05,0.0003,0.00035,381.9246624,0.063355116,0.956502677,-0.284760879
5.00E-05,0.0003,0.0004,317.6342211,0.176946357,0.959564682,-0.21891918
5.00E-05,0.0003,0.00045,282.6731314,0.142026911,0.984596712,-0.101968974
5.00E-05,0.0003,0.0005,274.9311822,0.112054924,0.99121658,-0.070238068
5.00E-05,0.0003,0.00055,254.3466281,0.271602573,0.960833009,-0.055063333
5.00E-05,0.0003,0.0006,253.5003686,0.374674427,0.920395225,0.111766289
5.00E-05,0.0003,0.00065,299.2034755,0.464160484,0.859785007,0.212896187
5.00E-05,0.0003,0.0007,344.9065824,0.548122625,0.826325845,0.129410917
5.00E-05,0.0003,0.00075,350.3080124,0.500673321,0.847111695,0.178123558
5.00E-05,0.0003,0.0008,405.4025957,0.370989399,0.869655354,0.325678417
5.00E-05,0.0003,0.00085,464.5790602,0.49511081,0.820097461,0.286889248
5.00E-05,0.0003,0.0009,480.7728789,0.645265847,0.668014334,0.370660002
5.00E-05,0.0003,0.00095,607.303387,0.477928735,0.821801791,-0.310203065
5.00E-05,0.00035,5.00E-05,600.9656739,-0.377426696,0.723506924,-0.57800244
5.00E-05,0.00035,0.0001,521.4541386,-0.675642724,0.726267934,-0.126656215
5.00E-05,0.00035,0.00015,544.1111443,-0.725932525,0.672829233,0.142558034
5.00E-05,0.00035,0.0002,597.683499,-0.69762946,0.692435338,0.183974018
5.00E-05,0.00035,0.00025,630.8518501,-0.359390406,0.931219472,0.060570874
5.00E-05,0.00035,0.0003,616.4716371,-0.018754845,0.951571899,-0.306853673
5.00E-05,0.00035,0.00035,571.8243603,0.133242662,0.930251722,-0.341874433
5.00E-05,0.00035,0.0004,523.0445382,0.344840793,0.912544109,-0.21988196
5.00E-05,0.00035,0.00045,488.840115,0.353036625,0.930141905,-0.101000881
5.00E-05,0.00035,0.0005,481.6301675,0.387331472,0.912542164,-0.131305484
5.00E-05,0.00035,0.00055,433.3076306,0.414244278,0.904077078,-0.10510145
5.00E-05,0.00035,0.0006,438.0731725,0.557661777,0.821269211,0.120541386
5.00E-05,0.00035,0.00065,483.7762794,0.720195151,0.685283451,0.108192127
5.00E-05,0.00035,0.0007,486.6509145,0.764581095,0.644111908,0.023143028
5.00E-05,0.00035,0.00075,493.7409989,0.773006458,0.618960291,0.139101308
5.00E-05,0.00035,0.0008,551.3176892,0.883980895,0.467432359,0.009206899
5.00E-05,0.00035,0.00085,498.0127901,0.927220302,0.374511167,-0.001974304
5.00E-05,0.00035,0.0009,550.8533876,0.748774551,0.348754971,0.56365472
5.00E-05,0.00035,0.00095,752.6884171,0.807084625,0.57604877,0.129546217
5.00E-05,0.0004,5.00E-05,620.8312452,-0.472969297,-0.242038721,-0.847181977
5.00E-05,0.0004,0.0001,589.718976,-0.980121429,0.158939316,-0.118744589
5.00E-05,0.0004,0.00015,595.5912156,-0.987802679,0.150113633,0.041373479
5.00E-05,0.0004,0.0002,599.2365256,-0.993692408,0.028718834,0.108400312
5.00E-05,0.0004,0.00025,617.5415124,-0.972352631,-0.217208544,0.085736858
5.00E-05,0.0004,0.0003,613.7523197,-0.993942132,-0.035904189,0.103874575
5.00E-05,0.0004,0.00035,636.1429113,-0.8622748,0.378113059,0.336916433
5.00E-05,0.0004,0.0004,662.0316611,-0.477954496,0.855126939,0.200791977
5.00E-05,0.0004,0.00045,664.0682371,-0.018719159,0.999803116,-0.006581902
5.00E-05,0.0004,0.0005,660.86886,0.298382438,0.942254036,-0.152069897
5.00E-05,0.0004,0.00055,629.0215791,0.513922708,0.837853559,-0.18407842
5.00E-05,0.0004,0.0006,597.3519588,0.672561155,0.738178167,-0.052483205
5.00E-05,0.0004,0.00065,606.8924308,0.774639129,0.62999648,0.055123998
5.00E-05,0.0004,0.0007,622.2425669,0.792467197,0.605926669,0.06963198
5.00E-05,0.0004,0.00075,638.0563182,0.818425049,0.574613289,8.63E-05
5.00E-05,0.0004,0.0008,622.2805455,0.871164211,0.406026069,-0.276071999
5.00E-05,0.0004,0.00085,552.6537096,0.441640717,0.887646111,0.130529151
5.00E-05,0.0004,0.0009,638.3505372,0.791056969,0.32632265,0.517438306
5.00E-05,0.0004,0.00095,830.135992,0.997781775,0.060938712,-0.026795576
5.00E-05,0.00045,5.00E-05,532.2788644,-0.745338067,-0.121185331,-0.655580111
5.00E-05,0.00045,0.0001,555.2378511,-0.984588419,0.043913841,0.169284437
5.00E-05,0.00045,0.00015,578.643264,-0.979335959,0.071061359,0.189344559
5.00E-05,0.00045,0.0002,603.4988598,-0.995433571,-0.061771049,0.072775979
5.00E-05,0.00045,0.00025,594.0770654,-0.98815112,-0.149219408,0.035929552
5.00E-05,0.00045,0.0003,610.0420739,-0.977103505,-0.050701559,0.206635168
5.00E-05,0.00045,0.00035,626.0070824,-0.952687615,-0.165073513,0.255219599
5.00E-05,0.00045,0.0004,641.9720908,-0.885259587,-0.233656589,0.40214433
5.00E-05,0.00045,0.00045,665.4717619,-0.705146692,-0.188007129,0.683682282
5.00E-05,0.00045,0.0005,698.7859339,-0.348194493,0.133646376,0.927846561
5.00E-05,0.00045,0.00055,722.4119245,0.367596344,0.711762927,0.598553642
5.00E-05,0.00045,0.0006,749.3204419,0.649084005,0.716105135,0.2566776
5.00E-05,0.00045,0.00065,768.2439528,0.725609025,0.686955784,0.039790625
5.00E-05,0.00045,0.0007,757.8342193,0.69812853,0.707891539,-0.107266601
5.00E-05,0.00045,0.00075,746.5483009,0.627281129,0.6633003,-0.408106723
5.00E-05,0.00045,0.0008,676.9214649,-0.225856982,0.601408895,-0.766352377
5.00E-05,0.00045,0.00085,607.294629,-0.87610383,0.440034672,0.197006513
5.00E-05,0.00045,0.0009,725.8476868,0.621771373,0.408522324,0.668213941
5.00E-05,0.00045,0.00095,792.5309307,0.941350867,-0.14447931,-0.304933229
5.00E-05,0.0005,5.00E-05,576.9671316,-0.813378641,0.343678128,-0.469361833
5.00E-05,0.0005,0.0001,601.7463007,-0.945229342,0.265238933,0.190236168
5.00E-05,0.0005,0.00015,613.7036603,-0.99643359,0.016475015,-0.08275672
5.00E-05,0.0005,0.0002,586.1365698,-0.978411966,-0.171672673,-0.115058756
5.00E-05,0.0005,0.00025,590.3668195,-0.992693913,-0.085916524,0.084718037
5.00E-05,0.0005,0.0003,605.9177306,-0.988385594,-0.09262561,0.12047578
5.00E-05,0.0005,0.00035,615.4908921,-0.979542213,-0.027173035,0.199395786
5.00E-05,0.0005,0.0004,639.101629,-0.944594792,-0.218145776,0.245261289
5.00E-05,0.0005,0.00045,648.4448872,-0.889883191,-0.393130848,0.231421784
5.00E-05,0.0005,0.0005,669.0704816,-0.575271423,-0.708764149,0.408308916
5.00E-05,0.0005,0.00055,689.1140868,0.007381882,-0.790882844,0.611923062
5.00E-05,0.0005,0.0006,725.218788,0.371512677,-0.730036365,0.573607214
5.00E-05,0.0005,0.00065,753.8765178,0.582015911,-0.715648337,0.386141085
5.00E-05,0.0005,0.0007,765.4201104,-0.557558685,-0.724160531,0.405856917
5.00E-05,0.0005,0.00075,769.5646988,-0.821328448,-0.291479167,-0.490366675
5.00E-05,0.0005,0.0008,731.5623843,-0.721564136,0.228382342,-0.653595213
5.00E-05,0.0005,0.00085,661.9355484,-0.950456158,0.298405018,0.087106476
5.00E-05,0.0005,0.0009,751.597448,-0.679022321,-0.385311633,0.624870893
5.00E-05,0.0005,0.00095,738.4218484,0.642297444,-0.369128893,-0.671712628
5.00E-05,0.00055,5.00E-05,632.3560183,-0.888507786,-0.081054295,-0.451646006
5.00E-05,0.00055,0.0001,606.4581726,-0.964744518,-0.110614284,-0.238814774
5.00E-05,0.00055,0.00015,581.7508128,-0.946847163,-0.27271318,-0.170610585
5.00E-05,0.00055,0.0002,568.6792774,-0.987622477,-0.15360353,-0.031745836
5.00E-05,0.00055,0.00025,574.016065,-0.993095859,-0.087048322,0.078633351
5.00E-05,0.00055,0.0003,590.7258881,-0.985305197,-0.007368004,0.170644019
5.00E-05,0.00055,0.00035,621.4848843,-0.987516885,-0.131011153,0.08744415
5.00E-05,0.00055,0.0004,612.6614121,-0.960253782,-0.277308125,-0.031825746
5.00E-05,0.00055,0.00045,614.561773,-0.92487188,-0.370671254,0.084940134
5.00E-05,0.00055,0.0005,628.1901925,-0.720263464,-0.637503735,0.273513308
5.00E-05,0.00055,0.00055,649.8427814,-0.260672605,-0.859232425,0.440192495
5.00E-05,0.00055,0.0006,666.8965661,0.02184742,-0.906896618,0.420786424
5.00E-05,0.00055,0.00065,693.7374819,0.083558708,-0.857255536,0.50806583
5.00E-05,0.00055,0.0007,729.8421832,-0.436406763,-0.855795401,0.277782953
5.00E-05,0.00055,0.00075,726.4229084,-0.525439062,-0.841383386,-0.126442835
5.00E-05,0.00055,0.0008,714.5297536,-0.643123841,-0.634028565,-0.429417633
5.00E-05,0.00055,0.00085,675.9297501,-0.759938519,-0.404212065,-0.50902461
5.00E-05,0.00055,0.0009,678.6842463,-0.736423307,-0.66695911,0.113341337
5.00E-05,0.00055,0.00095,696.5656434,-0.707809281,-0.646762275,-0.284085517
5.00E-05,0.0006,5.00E-05,560.7960652,-0.932851983,-0.311224902,-0.181455885
5.00E-05,0.0006,0.0001,578.3069696,-0.984793373,-0.171511219,-0.027675166
5.00E-05,0.0006,0.00015,553.3158322,-0.985279133,-0.132340857,-0.108217043
5.00E-05,0.0006,0.0002,548.7116748,-0.995328809,-0.08590394,0.04405763
5.00E-05,0.0006,0.00025,565.9608842,-0.983502866,0.039175006,0.176599635
5.00E-05,0.0006,0.0003,603.8681397,-0.993740058,-0.099988649,0.049829385
5.00E-05,0.0006,0.00035,582.626506,-0.965245059,-0.248937512,-0.079574442
5.00E-05,0.0006,0.0004,578.7782978,-0.967565048,-0.252517713,-0.007258275
5.00E-05,0.0006,0.00045,580.6786587,-0.942132711,-0.332894178,0.039590671
5.00E-05,0.0006,0.0005,586.837647,-0.780351772,-0.57785508,0.239028489
5.00E-05,0.0006,0.00055,613.5612966,-0.369727103,-0.797092599,0.47743613
5.00E-05,0.0006,0.0006,630.6150813,-0.530105222,-0.767386332,0.360703024
5.00E-05,0.0006,0.00065,647.668866,-0.672024825,-0.684167926,0.283367049
5.00E-05,0.0006,0.0007,664.7226507,-0.703899531,-0.696870015,0.13746866
5.00E-05,0.0006,0.00075,667.6718245,-0.725212414,-0.686250007,-0.055927482
5.00E-05,0.0006,0.0008,657.0100087,-0.580986642,-0.770457781,-0.262391556
5.00E-05,0.0006,0.00085,633.4709394,-0.511285228,-0.812202092,-0.280918453
5.00E-05,0.0006,0.0009,630.165168,-0.414633344,-0.909973664,-0.005207844
5.00E-05,0.0006,0.00095,632.9488542,-0.325667992,-0.793337465,-0.5143501
5.00E-05,0.00065,5.00E-05,538.6367369,-0.968722348,-0.236384244,-0.075495039
5.00E-05,0.00065,0.0001,560.1009481,-0.951583561,-0.306519432,0.023120649
5.00E-05,0.00065,0.00015,545.5581154,-0.968624929,-0.242706411,-0.053472845
5.00E-05,0.00065,0.0002,544.0238479,-0.975840756,-0.176894419,0.12823098
5.00E-05,0.00065,0.00025,586.2513951,-0.994071093,-0.10130763,0.039489581
5.00E-05,0.00065,0.0003,557.2843155,-0.957526851,-0.263190165,-0.117784836
5.00E-05,0.00065,0.00035,542.9948227,-0.975931575,-0.215044609,-0.036240541
5.00E-05,0.00065,0.0004,544.8951836,-0.971357219,-0.237251116,0.013306414
5.00E-05,0.00065,0.00045,546.7955444,-0.949995651,-0.311773157,0.01748604
5.00E-05,0.00065,0.0005,548.6959053,-0.881734826,-0.43556612,0.181179058
5.00E-05,0.00065,0.00055,576.7551646,-0.682384193,-0.631258251,0.368598473
5.00E-05,0.00065,0.0006,594.3335965,-0.806295569,-0.533829447,0.254781428
5.00E-05,0.00065,0.00065,611.3873812,-0.873775585,-0.440132636,0.206880376
5.00E-05,0.00065,0.0007,628.4411659,-0.837466815,-0.528459612,0.139211248
5.00E-05,0.00065,0.00075,631.7860608,-0.721848442,-0.684252759,-0.103600139
5.00E-05,0.00065,0.0008,614.1060264,-0.653016015,-0.713994501,-0.25255086
5.00E-05,0.00065,0.00085,598.314928,-0.687025714,-0.681598035,-0.251832855
5.00E-05,0.00065,0.0009,587.4595861,-0.310458474,-0.945503915,-0.09817272
5.00E-05,0.00065,0.00095,589.5702171,0.008146916,-0.872649302,-0.488279453
5.00E-05,0.0007,5.00E-05,468.5241629,-0.941599956,-0.31150791,-0.12787629
5.00E-05,0.0007,0.0001,486.5475657,-0.940399421,-0.338979509,0.027236397
5.00E-05,0.0007,0.00015,480.3439281,-0.949619243,-0.313081007,0.014268043
5.00E-05,0.0007,0.0002,492.5753646,-0.971983492,-0.192858513,0.134364002
5.00E-05,0.0007,0.00025,531.942125,-0.980712639,-0.191752719,0.037863091
5.00E-05,0.0007,0.0003,507.2113475,-0.975788578,-0.210868325,-0.058062037
5.00E-05,0.0007,0.00035,509.1117084,-0.981459724,-0.19136774,0.010733009
5.00E-05,0.0007,0.0004,511.0120693,-0.974437132,-0.22430784,0.01258048
5.00E-05,0.0007,0.00045,512.9124302,-0.957134499,-0.289189353,0.016219411
5.00E-05,0.0007,0.0005,514.8127911,-0.9182636,-0.375813434,0.124724592
5.00E-05,0.0007,0.00055,535.4026192,-0.805494904,-0.525161044,0.274561173
5.00E-05,0.0007,0.0006,558.0521117,-0.864761397,-0.440548679,0.241048932
5.00E-05,0.0007,0.00065,575.1058964,-0.893941349,-0.415712305,0.167487745
5.00E-05,0.0007,0.0007,587.2872534,-0.830771233,-0.556471868,-0.01257847
5.00E-05,0.0007,0.00075,572.9918478,-0.73776302,-0.659917978,-0.142175906
5.00E-05,0.0007,0.0008,562.3827136,-0.754100294,-0.652707018,-0.072844315
5.00E-05,0.0007,0.00085,561.3510354,-0.72332058,-0.678463892,-0.128429308
5.00E-05,0.0007,0.0009,545.9446394,-0.49329335,-0.853208679,-0.16940077
5.00E-05,0.0007,0.00095,545.6930317,-0.045818998,-0.749744484,-0.660139249
5.00E-05,0.00075,5.00E-05,394.5577957,-0.967269832,-0.168189951,-0.190003193
5.00E-05,0.00075,0.0001,412.9941832,-0.978126545,-0.204480214,0.038161555
5.00E-05,0.00075,0.00015,413.2912481,-0.974157603,-0.193620764,0.11630978
5.00E-05,0.00075,0.0002,469.9627054,-0.975568272,-0.002033588,0.219687077
5.00E-05,0.00075,0.00025,512.129356,-0.99993976,0.002552215,0.010675338
5.00E-05,0.00075,0.0003,474.3693515,-0.992765715,0.079558305,-0.089926145
5.00E-05,0.00075,0.00035,475.2285941,-0.999433912,0.032836637,0.007322005
5.00E-05,0.00075,0.0004,477.128955,-0.999634113,-0.02437156,0.011733201
5.00E-05,0.00075,0.00045,479.0293159,-0.992873151,-0.118401101,0.013567782
5.00E-05,0.00075,0.0005,480.9296768,-0.9599924,-0.273390583,0.060598529
5.00E-05,0.00075,0.00055,494.0500737,-0.887473679,-0.413221656,0.20405473
5.00E-05,0.00075,0.0006,521.7706269,-0.914166044,-0.346905762,0.209658856
5.00E-05,0.00075,0.00065,538.8244116,-0.925748822,-0.373664733,0.057998146
5.00E-05,0.00075,0.0007,534.9155956,-0.882676657,-0.460346082,-0.094675251
5.00E-05,0.00075,0.00075,516.1901487,-0.883614668,-0.457176141,-0.101069754
5.00E-05,0.00075,0.0008,509.800839,-0.876559197,-0.480811263,-0.021552364
5.00E-05,0.00075,0.00085,511.4761838,-0.790560365,-0.612341784,-0.007200563
5.00E-05,0.00075,0.0009,508.5960444,-0.637336423,-0.765772511,-0.0859927
5.00E-05,0.00075,0.00095,501.6409276,-0.273773834,-0.62686952,-0.729439849
5.00E-05,0.0008,5.00E-05,390.0544732,-0.971765993,0.20080376,-0.123889894
5.00E-05,0.0008,0.0001,386.1685217,-0.999143542,0.040292844,-0.009416384
5.00E-05,0.0008,0.00015,385.5084911,-0.973276259,0.089974265,0.211276961
5.00E-05,0.0008,0.0002,491.6604451,-0.952412936,-0.020605232,0.304113505
5.00E-05,0.0008,0.00025,532.9956474,-0.993284619,-0.044453404,0.106815544
5.00E-05,0.0008,0.0003,539.8577159,-0.997539115,0.065166732,-0.025865259
5.00E-05,0.0008,0.00035,521.4875674,-0.995858683,0.031271375,-0.085367351
5.00E-05,0.0008,0.0004,503.1174189,-0.994270284,-0.017216476,-0.105499744
5.00E-05,0.0008,0.00045,479.7449118,-0.984355348,-0.076632103,-0.158657081
5.00E-05,0.0008,0.0005,447.0465626,-0.983213981,-0.15843288,-0.090494702
5.00E-05,0.0008,0.00055,452.6975282,-0.946362982,-0.292117932,0.138073245
5.00E-05,0.0008,0.0006,483.9675913,-0.941319753,-0.310540577,0.132218278
5.00E-05,0.0008,0.00065,490.4167882,-0.92230953,-0.385673855,-0.024511383
5.00E-05,0.0008,0.0007,477.231097,-0.889394359,-0.441774772,-0.117527551
5.00E-05,0.0008,0.00075,459.3884495,-0.892566198,-0.444034453,-0.078479216
5.00E-05,0.0008,0.0008,457.2189644,-0.880549236,-0.473949514,-0.002213948
5.00E-05,0.0008,0.00085,458.8943092,-0.825687503,-0.564096434,0.005946404
5.00E-05,0.0008,0.0009,458.3608229,-0.687303178,-0.722369518,-0.076135541
5.00E-05,0.0008,0.00095,447.6902939,-0.339692258,-0.794686878,-0.503072495
5.00E-05,0.00085,5.00E-05,494.2737838,-0.956061148,0.282945971,0.076737596
5.00E-05,0.00085,0.0001,432.446506,-0.976270673,0.205644227,-0.067867702
5.00E-05,0.00085,0.00015,458.215968,-0.98904732,0.137316759,0.054124915
