x,y,z,stresstr_hat
4.30000000000005e-06,3.0700000000000055e-05,0.00040397894736842095,726.4948667555318
4.30000000000005e-06,3.0700000000000055e-05,0.00042915263157894726,765.3655250075069
4.30000000000005e-06,3.0700000000000055e-05,0.0004543263157894736,815.1741390955552
4.30000000000005e-06,3.0700000000000055e-05,0.0004794999999999999,858.7556072461442
4.30000000000005e-06,5.6300000000000034e-05,1.2000000000000292e-06,1780.42208456495
4.30000000000005e-06,5.6300000000000034e-05,2.6373684210526337e-05,1681.2451578223415
4.30000000000005e-06,5.6300000000000034e-05,5.1547368421052644e-05,1609.9203591042617
4.30000000000005e-06,5.6300000000000034e-05,7.672105263157894e-05,1578.3731909648648
4.30000000000005e-06,5.6300000000000034e-05,0.00010189473684210526,1570.8226425992657
4.30000000000005e-06,5.6300000000000034e-05,0.00012706842105263157,1561.2308073017373
4.30000000000005e-06,5.6300000000000034e-05,0.00015224210526315786,1532.8884340676825
4.30000000000005e-06,5.6300000000000034e-05,0.00017741578947368417,1478.762108150248
4.30000000000005e-06,5.6300000000000034e-05,0.0002025894736842105,1398.2459724352104
4.30000000000005e-06,5.6300000000000034e-05,0.0002277631578947368,1295.1078839050513
4.30000000000005e-06,5.6300000000000034e-05,0.0002529368421052631,1176.0802893971345
4.30000000000005e-06,5.6300000000000034e-05,0.00027811052631578943,1049.753622769393
4.30000000000005e-06,5.6300000000000034e-05,0.0003032842105263157,926.080126755379
4.30000000000005e-06,5.6300000000000034e-05,0.000328457894736842,817.0452495808925
4.30000000000005e-06,5.6300000000000034e-05,0.0003536315789473683,737.7684166790993
4.30000000000005e-06,5.6300000000000034e-05,0.00037880526315789463,702.6667456276163
4.30000000000005e-06,5.6300000000000034e-05,0.00040397894736842095,714.2666418559238
4.30000000000005e-06,5.6300000000000034e-05,0.00042915263157894726,761.6684164429861
4.30000000000005e-06,5.6300000000000034e-05,0.0004543263157894736,827.6871532699861
4.30000000000005e-06,5.6300000000000034e-05,0.0004794999999999999,881.7349306844728
4.30000000000005e-06,8.190000000000001e-05,1.2000000000000292e-06,1818.2934768236769
4.30000000000005e-06,8.190000000000001e-05,2.6373684210526337e-05,1710.3029287031468
4.30000000000005e-06,8.190000000000001e-05,5.1547368421052644e-05,1626.770041936088
4.30000000000005e-06,8.190000000000001e-05,7.672105263157894e-05,1578.1211146007215
4.30000000000005e-06,8.190000000000001e-05,0.00010189473684210526,1551.1706643941407
4.30000000000005e-06,8.190000000000001e-05,0.00012706842105263157,1523.134993655776
4.30000000000005e-06,8.190000000000001e-05,0.00015224210526315786,1478.6597367269324
4.30000000000005e-06,8.190000000000001e-05,0.00017741578947368417,1411.1393440169588
4.30000000000005e-06,8.190000000000001e-05,0.0002025894736842105,1320.2400597491192
4.30000000000005e-06,8.190000000000001e-05,0.0002277631578947368,1210.266741060096
4.30000000000005e-06,8.190000000000001e-05,0.0002529368421052631,1088.9104518115016
4.30000000000005e-06,8.190000000000001e-05,0.00027811052631578943,965.9216327525503
4.30000000000005e-06,8.190000000000001e-05,0.0003032842105263157,851.9592093187052
4.30000000000005e-06,8.190000000000001e-05,0.000328457894736842,758.0007569153094
4.30000000000005e-06,8.190000000000001e-05,0.0003536315789473683,694.8278311165739
4.30000000000005e-06,8.190000000000001e-05,0.00037880526315789463,670.7863274095452
4.30000000000005e-06,8.190000000000001e-05,0.00040397894736842095,688.3023400679576
4.30000000000005e-06,8.190000000000001e-05,0.00042915263157894726,744.1349096113422
4.30000000000005e-06,8.190000000000001e-05,0.0004543263157894736,832.709358492802
4.30000000000005e-06,8.190000000000001e-05,0.0004794999999999999,924.0720666991474
4.30000000000005e-06,0.0001075,1.2000000000000292e-06,1906.502464132227
4.30000000000005e-06,0.0001075,2.6373684210526337e-05,1795.5073822923603
4.30000000000005e-06,0.0001075,5.1547368421052644e-05,1700.9513335029303
4.30000000000005e-06,0.0001075,7.672105263157894e-05,1628.8661693072495
4.30000000000005e-06,0.0001075,0.00010189473684210526,1571.2536192224995
4.30000000000005e-06,0.0001075,0.00012706842105263157,1513.0026816879129
4.30000000000005e-06,0.0001075,0.00015224210526315786,1442.218044017169
4.30000000000005e-06,0.0001075,0.00017741578947368417,1352.9744042904795
4.30000000000005e-06,0.0001075,0.0002025894736842105,1244.7844342460878
4.30000000000005e-06,0.0001075,0.0002277631578947368,1122.0929761161874
4.30000000000005e-06,0.0001075,0.0002529368421052631,993.3339238854342
4.30000000000005e-06,0.0001075,0.00027811052631578943,869.0813230571432
4.30000000000005e-06,0.0001075,0.0003032842105263157,760.0319464131323
4.30000000000005e-06,0.0001075,0.000328457894736842,675.5389171121091
4.30000000000005e-06,0.0001075,0.0003536315789473683,622.823931996043
4.30000000000005e-06,0.0001075,0.00037880526315789463,606.3246267851086
4.30000000000005e-06,0.0001075,0.00040397894736842095,627.0383383952387
4.30000000000005e-06,0.0001075,0.00042915263157894726,682.6351677223621
4.30000000000005e-06,0.0001075,0.0004543263157894736,766.2359721010758
4.30000000000005e-06,0.0001075,0.0004794999999999999,842.0497025287867
4.30000000000005e-06,0.00013309999999999998,1.2000000000000292e-06,2036.8214081450424
4.30000000000005e-06,0.00013309999999999998,2.6373684210526337e-05,1922.5953329912336
4.30000000000005e-06,0.00013309999999999998,5.1547368421052644e-05,1814.442035742853
4.30000000000005e-06,0.00013309999999999998,7.672105263157894e-05,1715.324399719774
4.30000000000005e-06,0.00013309999999999998,0.00010189473684210526,1621.5105344842823
4.30000000000005e-06,0.00013309999999999998,0.00012706842105263157,1525.4176213585476
4.30000000000005e-06,0.00013309999999999998,0.00015224210526315786,1420.2076846299153
4.30000000000005e-06,0.00013309999999999998,0.00017741578947368417,1301.6534885072626
4.30000000000005e-06,0.00013309999999999998,0.0002025894736842105,1169.0340041928548
4.30000000000005e-06,0.00013309999999999998,0.0002277631578947368,1026.8455746283746
4.30000000000005e-06,0.00013309999999999998,0.0002529368421052631,884.5682471089501
4.30000000000005e-06,0.00013309999999999998,0.00027811052631578943,753.5387842831223
4.30000000000005e-06,0.00013309999999999998,0.0003032842105263157,644.0046440549248
4.30000000000005e-06,0.00013309999999999998,0.000328457894736842,563.5042292031827
4.30000000000005e-06,0.00013309999999999998,0.0003536315789473683,516.4075311306211
4.30000000000005e-06,0.00013309999999999998,0.00037880526315789463,504.159672319239
4.30000000000005e-06,0.00013309999999999998,0.00040397894736842095,525.3491230094561
4.30000000000005e-06,0.00013309999999999998,0.00042915263157894726,574.9361594692169
4.30000000000005e-06,0.00013309999999999998,0.0004543263157894736,641.1143593290453
4.30000000000005e-06,0.00013309999999999998,0.0004794999999999999,700.2135234322805
4.30000000000005e-06,0.00015869999999999995,1.2000000000000292e-06,2200.8176977898265
4.30000000000005e-06,0.00015869999999999995,2.6373684210526337e-05,2081.040986043309
4.30000000000005e-06,0.00015869999999999995,5.1547368421052644e-05,1955.831539355268
4.30000000000005e-06,0.00015869999999999995,7.672105263157894e-05,1826.17028135232
4.30000000000005e-06,0.00015869999999999995,0.00010189473684210526,1691.4097657882248
4.30000000000005e-06,0.00015869999999999995,0.00012706842105263157,1550.6987448076593
4.30000000000005e-06,0.00015869999999999995,0.00015224210526315786,1403.6365050668192
4.30000000000005e-06,0.00015869999999999995,0.00017741578947368417,1248.9992701750582
4.30000000000005e-06,0.00015869999999999995,0.0002025894736842105,1085.2451787223206
4.30000000000005e-06,0.00015869999999999995,0.0002277631578947368,916.8289149298863
4.30000000000005e-06,0.00015869999999999995,0.0002529368421052631,755.5547010155489
4.30000000000005e-06,0.00015869999999999995,0.00027811052631578943,613.5683818979653
4.30000000000005e-06,0.00015869999999999995,0.0003032842105263157,499.8921029848925
4.30000000000005e-06,0.00015869999999999995,0.000328457894736842,419.98574503652316
4.30000000000005e-06,0.00015869999999999995,0.0003536315789473683,375.9392797197281
4.30000000000005e-06,0.00015869999999999995,0.00037880526315789463,367.0294166194066
4.30000000000005e-06,0.00015869999999999995,0.00040397894736842095,389.9028029227617
4.30000000000005e-06,0.00015869999999999995,0.00042915263157894726,437.9717102034951
4.30000000000005e-06,0.00015869999999999995,0.0004543263157894736,500.4685165540829
4.30000000000005e-06,0.00015869999999999995,0.0004794999999999999,563.7980838558748
4.30000000000005e-06,0.00018429999999999995,1.2000000000000292e-06,2391.3231275859757
4.30000000000005e-06,0.00018429999999999995,2.6373684210526337e-05,2264.2273697150144
4.30000000000005e-06,0.00018429999999999995,5.1547368421052644e-05,2118.9960855321683
4.30000000000005e-06,0.00018429999999999995,7.672105263157894e-05,1953.9724238214992
4.30000000000005e-06,0.00018429999999999995,0.00010189473684210526,1770.43026522008
4.30000000000005e-06,0.00018429999999999995,0.00012706842105263157,1574.6932653955448
4.30000000000005e-06,0.00018429999999999995,0.00015224210526315786,1375.5036576879606
4.30000000000005e-06,0.00018429999999999995,0.00017741578947368417,1177.2928997490606
4.30000000000005e-06,0.00018429999999999995,0.0002025894736842105,976.5495784784017
4.30000000000005e-06,0.00018429999999999995,0.0002277631578947368,776.9825609464674
4.30000000000005e-06,0.00018429999999999995,0.0002529368421052631,594.5748669115036
4.30000000000005e-06,0.00018429999999999995,0.00027811052631578943,441.28026226108807
4.30000000000005e-06,0.00018429999999999995,0.0003032842105263157,323.53432754285626
4.30000000000005e-06,0.00018429999999999995,0.000328457894736842,244.37679121188037
4.30000000000005e-06,0.00018429999999999995,0.0003536315789473683,204.14778006904922
4.30000000000005e-06,0.00018429999999999995,0.00037880526315789463,200.8508160582916
4.30000000000005e-06,0.00018429999999999995,0.00040397894736842095,230.13353482718944
4.30000000000005e-06,0.00018429999999999995,0.00042915263157894726,284.9712734606712
4.30000000000005e-06,0.00018429999999999995,0.0004543263157894736,355.9049546810066
4.30000000000005e-06,0.00018429999999999995,0.0004794999999999999,432.9868371067292
4.30000000000005e-06,0.00020989999999999992,1.2000000000000292e-06,2599.26860091287
4.30000000000005e-06,0.00020989999999999992,2.6373684210526337e-05,2464.1727119375846
4.30000000000005e-06,0.00020989999999999992,5.1547368421052644e-05,2297.1672651277636
4.30000000000005e-06,0.00020989999999999992,7.672105263157894e-05,2090.6163488301036
4.30000000000005e-06,0.00020989999999999992,0.00010189473684210526,1845.1704223797565
4.30000000000005e-06,0.00020989999999999992,0.00012706842105263157,1576.6214130618591
4.30000000000005e-06,0.00020989999999999992,0.00015224210526315786,1307.947913731643
4.30000000000005e-06,0.00020989999999999992,0.00017741578947368417,1053.5748105827506
4.30000000000005e-06,0.00020989999999999992,0.0002025894736842105,811.2227047491704
4.30000000000005e-06,0.00020989999999999992,0.0002277631578947368,583.1605585853464
4.30000000000005e-06,0.00020989999999999992,0.0002529368421052631,385.287934004935
4.30000000000005e-06,0.00020989999999999992,0.00027811052631578943,226.5393276144229
4.30000000000005e-06,0.00020989999999999992,0.0003032842105263157,109.96386293891307
4.30000000000005e-06,0.00020989999999999992,0.000328457894736842,36.23561876326888
4.30000000000005e-06,0.00020989999999999992,0.0003536315789473683,4.457803462282083
4.30000000000005e-06,0.00020989999999999992,0.00037880526315789463,12.109077472317242
4.30000000000005e-06,0.00020989999999999992,0.00040397894736842095,54.5331655065352
4.30000000000005e-06,0.00020989999999999992,0.00042915263157894726,124.48024334561688
4.30000000000005e-06,0.00020989999999999992,0.0004543263157894736,212.64495874629395
4.30000000000005e-06,0.00020989999999999992,0.0004794999999999999,309.57013919578503
4.30000000000005e-06,0.0002354999999999999,1.2000000000000292e-06,2809.4317854277037
4.30000000000005e-06,0.0002354999999999999,2.6373684210526337e-05,2665.7241918657855
4.30000000000005e-06,0.0002354999999999999,5.1547368421052644e-05,2477.927276958425
4.30000000000005e-06,0.0002354999999999999,7.672105263157894e-05,2224.134157688095
4.30000000000005e-06,0.0002354999999999999,0.00010189473684210526,1896.1880178765439
4.30000000000005e-06,0.0002354999999999999,0.00012706842105263157,1526.8967861133515
4.30000000000005e-06,0.0002354999999999999,0.00015224210526315786,1165.3960529495682
4.30000000000005e-06,0.0002354999999999999,0.00017741578947368417,840.3973172827281
4.30000000000005e-06,0.0002354999999999999,0.0002025894736842105,555.8558534373637
4.30000000000005e-06,0.0002354999999999999,0.0002277631578947368,311.15194323092567
4.30000000000005e-06,0.0002354999999999999,0.0002529368421052631,111.48814026963485
4.30000000000005e-06,0.0002354999999999999,0.00027811052631578943,-40.450448702591075
4.30000000000005e-06,0.0002354999999999999,0.0003032842105263157,-145.14359656519247
4.30000000000005e-06,0.0002354999999999999,0.000328457894736842,-204.0424631645696
4.30000000000005e-06,0.0002354999999999999,0.0003536315789473683,-218.92866457105282
4.30000000000005e-06,0.0002354999999999999,0.00037880526315789463,-192.38384260015172
4.30000000000005e-06,0.0002354999999999999,0.00040397894736842095,-128.98392165693807
4.30000000000005e-06,0.0002354999999999999,0.00042915263157894726,-36.293770081758076
4.30000000000005e-06,0.0002354999999999999,0.0004543263157894736,75.66644419162604
4.30000000000005e-06,0.0002354999999999999,0.0004794999999999999,196.58588602508988
4.30000000000005e-06,0.0002610999999999999,1.2000000000000292e-06,2996.299894079275
4.30000000000005e-06,0.0002610999999999999,2.6373684210526337e-05,2838.1868633835074
4.30000000000005e-06,0.0002610999999999999,5.1547368421052644e-05,2635.210479587754
4.30000000000005e-06,0.0002610999999999999,7.672105263157894e-05,2336.5460856357354
4.30000000000005e-06,0.0002610999999999999,0.00010189473684210526,1891.383681418845
4.30000000000005e-06,0.0002610999999999999,0.00012706842105263157,1378.7935158891023
4.30000000000005e-06,0.0002610999999999999,0.00015224210526315786,903.9161815539452
4.30000000000005e-06,0.0002610999999999999,0.00017741578947368417,507.4022920017524
4.30000000000005e-06,0.0002610999999999999,0.0002025894736842105,190.92860132796315
4.30000000000005e-06,0.0002610999999999999,0.0002277631578947368,-55.009825290595295
4.30000000000005e-06,0.0002610999999999999,0.0002529368421052631,-238.70054161040756
4.30000000000005e-06,0.0002610999999999999,0.00027811052631578943,-366.54430229594226
4.30000000000005e-06,0.0002610999999999999,0.0003032842105263157,-443.75238598615584
4.30000000000005e-06,0.0002610999999999999,0.000328457894736842,-474.1590225035837
4.30000000000005e-06,0.0002610999999999999,0.0003536315789473683,-460.4031554945538
4.30000000000005e-06,0.0002610999999999999,0.00037880526315789463,-404.99202384959784
4.30000000000005e-06,0.0002610999999999999,0.00040397894736842095,-312.2878633758893
4.30000000000005e-06,0.0002610999999999999,0.00042915263157894726,-190.2235220655007
4.30000000000005e-06,0.0002610999999999999,0.0004543263157894736,-49.836173254417794
4.30000000000005e-06,0.0002610999999999999,0.0004794999999999999,97.3977357602434
4.30000000000005e-06,0.00028669999999999987,1.2000000000000292e-06,3123.593473988359
4.30000000000005e-06,0.00028669999999999987,2.6373684210526337e-05,2922.5910604251944
4.30000000000005e-06,0.00028669999999999987,5.1547368421052644e-05,2699.9689282670392
4.30000000000005e-06,0.00028669999999999987,7.672105263157894e-05,2401.0274542623592
4.30000000000005e-06,0.00028669999999999987,0.00010189473684210526,1756.3453916691553
4.30000000000005e-06,0.00028669999999999987,0.00012706842105263157,1046.2462946600347
4.30000000000005e-06,0.00028669999999999987,0.00015224210526315786,459.36799978244926
4.30000000000005e-06,0.00028669999999999987,0.00017741578947368417,13.423429938061476
4.30000000000005e-06,0.00028669999999999987,0.0002025894736842105,-307.9994665554589
4.30000000000005e-06,0.00028669999999999987,0.0002277631578947368,-529.5161408664816
4.30000000000005e-06,0.00028669999999999987,0.0002529368421052631,-673.03342830918
4.30000000000005e-06,0.00028669999999999987,0.00027811052631578943,-754.5528478327271
4.30000000000005e-06,0.00028669999999999987,0.0003032842105263157,-784.6421688150947
4.30000000000005e-06,0.00028669999999999987,0.000328457894736842,-769.6864181477687
4.30000000000005e-06,0.00028669999999999987,0.0003536315789473683,-713.2269448174991
4.30000000000005e-06,0.00028669999999999987,0.00037880526315789463,-617.8066814262552
4.30000000000005e-06,0.00028669999999999987,0.00040397894736842095,-487.66476977042777
4.30000000000005e-06,0.00028669999999999987,0.00042915263157894726,-331.01625710119583
4.30000000000005e-06,0.00028669999999999987,0.0004543263157894736,-159.61720704382898
4.30000000000005e-06,0.00028669999999999987,0.0004794999999999999,14.331433812086004
4.30000000000005e-06,0.00031229999999999984,1.2000000000000292e-06,3157.8585772051447
4.30000000000005e-06,0.00031229999999999984,2.6373684210526337e-05,2839.2716429144702
4.30000000000005e-06,0.00031229999999999984,5.1547368421052644e-05,2482.2428418989784
4.30000000000005e-06,0.00031229999999999984,7.672105263157894e-05,2097.529111717404
4.30000000000005e-06,0.00031229999999999984,0.00010189473684210526,1240.3808647166245
4.30000000000005e-06,0.00031229999999999984,0.00012706842105263157,397.9127358304976
4.30000000000005e-06,0.00031229999999999984,0.00015224210526315786,-242.73654930525615
4.30000000000005e-06,0.00031229999999999984,0.00017741578947368417,-685.3031973061323
4.30000000000005e-06,0.00031229999999999984,0.0002025894736842105,-964.574411998687
4.30000000000005e-06,0.00031229999999999984,0.0002277631578947368,-1122.212394539149
4.30000000000005e-06,0.00031229999999999984,0.0003032842105263157,-1162.9991614339237
4.30000000000005e-06,0.00031229999999999984,0.000328457894736842,-1084.7114047196915
4.30000000000005e-06,0.00031229999999999984,0.0003536315789473683,-971.107685511855
4.30000000000005e-06,0.00031229999999999984,0.00037880526315789463,-824.8495426738624
4.30000000000005e-06,0.00031229999999999984,0.00040397894736842095,-650.2274623709039
4.30000000000005e-06,0.00031229999999999984,0.00042915263157894726,-455.5030848722641
4.30000000000005e-06,0.00031229999999999984,0.0004543263157894736,-252.40434663129307
4.30000000000005e-06,0.00031229999999999984,0.0004794999999999999,-52.94400348489766
4.30000000000005e-06,0.0003378999999999998,1.2000000000000292e-06,3096.877475718469
4.30000000000005e-06,0.0003378999999999998,2.6373684210526337e-05,2568.1632638874753
4.30000000000005e-06,0.0003378999999999998,5.1547368421052644e-05,1902.0081506058377
4.30000000000005e-06,0.0003378999999999998,7.672105263157894e-05,1112.4452657114114
4.30000000000005e-06,0.0003378999999999998,0.00010189473684210526,202.69025966192544
4.30000000000005e-06,0.0003378999999999998,0.00012706842105263157,-637.1236136728372
4.30000000000005e-06,0.0003378999999999998,0.00037880526315789463,-1024.1801622606213
4.30000000000005e-06,0.0003378999999999998,0.00040397894736842095,-800.186805508309
4.30000000000005e-06,0.0003378999999999998,0.00042915263157894726,-565.6415611486602
4.30000000000005e-06,0.0003378999999999998,0.0004543263157894736,-331.4422505263834
4.30000000000005e-06,0.0003378999999999998,0.0004794999999999999,-108.48052578330274
4.30000000000005e-06,0.00036349999999999984,1.2000000000000292e-06,2976.0269597569054
4.30000000000005e-06,0.00036349999999999984,2.6373684210526337e-05,2177.9989969810927
4.30000000000005e-06,0.00036349999999999984,5.1547368421052644e-05,1138.761444620674
4.30000000000005e-06,0.00036349999999999984,7.672105263157894e-05,-24.16052370708559
4.30000000000005e-06,0.00036349999999999984,0.00010189473684210526,-1143.6883596367823
4.30000000000005e-06,0.00036349999999999984,0.00040397894736842095,-942.2163181947931
4.30000000000005e-06,0.00036349999999999984,0.00042915263157894726,-667.9413064299348
4.30000000000005e-06,0.00036349999999999984,0.0004543263157894736,-404.0219259068689
4.30000000000005e-06,0.00036349999999999984,0.0004794999999999999,-159.65115731766087
4.30000000000005e-06,0.0003890999999999998,1.2000000000000292e-06,2830.2939830187534
4.30000000000005e-06,0.0003890999999999998,2.6373684210526337e-05,1737.2021248629073
4.30000000000005e-06,0.0003890999999999998,5.1547368421052644e-05,286.16567436289256
4.30000000000005e-06,0.0003890999999999998,0.00040397894736842095,-1082.1503346769646
4.30000000000005e-06,0.0003890999999999998,0.00042915263157894726,-770.4302684344941
4.30000000000005e-06,0.0003890999999999998,0.0004543263157894736,-479.0128177910639
4.30000000000005e-06,0.0003890999999999998,0.0004794999999999999,-215.24142552271528
4.30000000000005e-06,0.0004146999999999998,1.2000000000000292e-06,2617.867832893523
4.30000000000005e-06,0.0004146999999999998,2.6373684210526337e-05,1249.4558632338994
4.30000000000005e-06,0.0004146999999999998,5.1547368421052644e-05,-591.0175301798979
4.30000000000005e-06,0.0004146999999999998,0.00042915263157894726,-879.3678934490484
4.30000000000005e-06,0.0004146999999999998,0.0004543263157894736,-563.863470122385
4.30000000000005e-06,0.0004146999999999998,0.0004794999999999999,-282.8975247664863
4.30000000000005e-06,0.00044029999999999975,1.2000000000000292e-06,2144.0269845581115
4.30000000000005e-06,0.00044029999999999975,2.6373684210526337e-05,627.2070649506992
4.30000000000005e-06,0.00044029999999999975,0.00042915263157894726,-997.236896405776
4.30000000000005e-06,0.00044029999999999975,0.0004543263157894736,-662.3796734530464
4.30000000000005e-06,0.00044029999999999975,0.0004794999999999999,-366.955903262421
4.30000000000005e-06,0.0004658999999999997,1.2000000000000292e-06,1350.4047258465566
4.30000000000005e-06,0.0004658999999999997,2.6373684210526337e-05,-124.66933624102379
4.30000000000005e-06,0.0004658999999999997,0.00042915263157894726,-1122.2873933796234
4.30000000000005e-06,0.0004658999999999997,0.0004543263157894736,-773.8733575539853
4.30000000000005e-06,0.0004658999999999997,0.0004794999999999999,-467.396130451746
4.30000000000005e-06,0.0004914999999999997,1.2000000000000292e-06,515.6466329423317
4.30000000000005e-06,0.0004914999999999997,2.6373684210526337e-05,-815.6060849778681
4.30000000000005e-06,0.0004914999999999997,0.0004543263157894736,-893.7705780309456
4.30000000000005e-06,0.0004914999999999997,0.0004794999999999999,-580.2153347566184
2.9815789473684253e-05,5.10000000000007e-06,1.2000000000000292e-06,1811.4491195886599
2.9815789473684253e-05,5.10000000000007e-06,2.6373684210526337e-05,1757.368423406226
2.9815789473684253e-05,5.10000000000007e-06,5.1547368421052644e-05,1732.1020766342672
2.9815789473684253e-05,5.10000000000007e-06,7.672105263157894e-05,1741.4330210634776
2.9815789473684253e-05,5.10000000000007e-06,0.00010189473684210526,1769.557626692367
2.9815789473684253e-05,5.10000000000007e-06,0.00012706842105263157,1791.3951577273472
2.9815789473684253e-05,5.10000000000007e-06,0.00015224210526315786,1788.5814714440007
2.9815789473684253e-05,5.10000000000007e-06,0.00017741578947368417,1752.0775827765108
2.9815789473684253e-05,5.10000000000007e-06,0.0002025894736842105,1680.06710633859
2.9815789473684253e-05,5.10000000000007e-06,0.0002277631578947368,1575.5957892090541
2.9815789473684253e-05,5.10000000000007e-06,0.0002529368421052631,1444.3741904102974
2.9815789473684253e-05,5.10000000000007e-06,0.00027811052631578943,1292.920937507424
2.9815789473684253e-05,5.10000000000007e-06,0.0003032842105263157,1127.4231784244719
2.9815789473684253e-05,5.10000000000007e-06,0.000328457894736842,954.1934472689067
2.9815789473684253e-05,5.10000000000007e-06,0.0003536315789473683,788.0799898946585
2.9815789473684253e-05,5.10000000000007e-06,0.00037880526315789463,707.9455963107537
2.9815789473684253e-05,5.10000000000007e-06,0.00040397894736842095,725.3545531954893
2.9815789473684253e-05,5.10000000000007e-06,0.00042915263157894726,757.9439198516122
2.9815789473684253e-05,5.10000000000007e-06,0.0004543263157894736,791.7073654301577
2.9815789473684253e-05,5.10000000000007e-06,0.0004794999999999999,824.263134901216
2.9815789473684253e-05,3.0700000000000055e-05,1.2000000000000292e-06,1739.6132383820325
2.9815789473684253e-05,3.0700000000000055e-05,2.6373684210526337e-05,1654.7703730939536
2.9815789473684253e-05,3.0700000000000055e-05,5.1547368421052644e-05,1606.8386304140176
2.9815789473684253e-05,3.0700000000000055e-05,7.672105263157894e-05,1618.4404707726285
2.9815789473684253e-05,3.0700000000000055e-05,0.00010189473684210526,1660.8086672396355
2.9815789473684253e-05,3.0700000000000055e-05,0.00012706842105263157,1694.037168417755
2.9815789473684253e-05,3.0700000000000055e-05,0.00015224210526315786,1697.742362315366
2.9815789473684253e-05,3.0700000000000055e-05,0.00017741578947368417,1664.3812835775127
2.9815789473684253e-05,3.0700000000000055e-05,0.0002025894736842105,1593.7613333730746
2.9815789473684253e-05,3.0700000000000055e-05,0.0002277631578947368,1490.3965312257626
2.9815789473684253e-05,3.0700000000000055e-05,0.0002529368421052631,1361.480248729293
2.9815789473684253e-05,3.0700000000000055e-05,0.00027811052631578943,1215.1490601183802
2.9815789473684253e-05,3.0700000000000055e-05,0.0003032842105263157,1059.5555588368418
2.9815789473684253e-05,3.0700000000000055e-05,0.000328457894736842,904.3122815680267
2.9815789473684253e-05,3.0700000000000055e-05,0.0003536315789473683,769.9339657716548
2.9815789473684253e-05,3.0700000000000055e-05,0.00037880526315789463,703.6024615399393
2.9815789473684253e-05,3.0700000000000055e-05,0.00040397894736842095,710.7244358714593
2.9815789473684253e-05,3.0700000000000055e-05,0.00042915263157894726,745.4556739479517
2.9815789473684253e-05,3.0700000000000055e-05,0.0004543263157894736,785.8779246358398
2.9815789473684253e-05,3.0700000000000055e-05,0.0004794999999999999,820.9409474141577
2.9815789473684253e-05,5.6300000000000034e-05,1.2000000000000292e-06,1707.885805683455
