X,Y,Z,Trace,GradX,GradY,GradZ
4.30E-06,8.19E-05,0.000454326,832.7093585,-0.99501928,-0.031734462,0.094496332
4.30E-06,8.19E-05,0.0004795,924.0720667,-0.887368096,-0.018241512,0.460700672
4.30E-06,0.0001075,1.20E-06,1906.502464,0.451728114,0.19615252,0.870325169
4.30E-06,0.0001075,2.64E-05,1795.507382,0.729442158,0.487419367,-0.479933849
4.30E-06,0.0001075,5.15E-05,1700.951334,0.503828938,0.641110529,-0.578907325
4.30E-06,0.0001075,7.67E-05,1628.866169,0.107013168,0.716777517,-0.689041488
4.30E-06,0.0001075,0.000101895,1571.253619,-0.386598163,0.47273482,-0.791873506
4.30E-06,0.0001075,0.000127068,1513.002682,-0.553744552,0.014482659,-0.832560643
4.30E-06,0.0001075,0.000152242,1442.218044,-0.340827757,-0.31779504,-0.884784015
4.30E-06,0.0001075,0.000177416,1352.974404,0.092423186,-0.476705407,-0.874191003
4.30E-06,0.0001075,0.000202589,1244.784434,0.504691419,-0.467423575,-0.725811114
4.30E-06,0.0001075,0.000227763,1122.092976,0.749644954,-0.385761151,-0.537792504
4.30E-06,0.0001075,0.000252937,993.3339239,0.871753186,-0.304705227,-0.383667965
4.30E-06,0.0001075,0.000278111,869.0813231,0.931036745,-0.243396534,-0.271898339
4.30E-06,0.0001075,0.000303284,760.0319464,0.959014,-0.205798631,-0.194779544
4.30E-06,0.0001075,0.000328458,675.5389171,0.969032752,-0.200641142,-0.14393977
4.30E-06,0.0001075,0.000353632,622.823932,0.95473542,-0.276703148,-0.109158809
4.30E-06,0.0001075,0.000378805,606.3246268,0.067083348,-0.997417503,0.025654414
4.30E-06,0.0001075,0.000403979,627.0383384,-0.971733287,-0.213145468,0.101505806
4.30E-06,0.0001075,0.000429153,682.6351677,-0.989225964,-0.112283389,0.093938452
4.30E-06,0.0001075,0.000454326,766.2359721,-0.99281977,-0.091317228,0.077266217
4.30E-06,0.0001075,0.0004795,842.0497025,-0.841380118,-0.102442213,0.530645917
4.30E-06,0.0001331,1.20E-06,2036.821408,0.438103429,0.207105851,0.87474142
4.30E-06,0.0001331,2.64E-05,1922.595333,0.752023981,0.516706378,-0.409236424
4.30E-06,0.0001331,5.15E-05,1814.442036,0.532340736,0.652355954,-0.539485914
4.30E-06,0.0001331,7.67E-05,1715.3244,0.078220938,0.706917576,-0.702957343
4.30E-06,0.0001331,0.000101895,1621.510534,-0.480664473,0.463244838,-0.744557509
4.30E-06,0.0001331,0.000127068,1525.417621,-0.715754809,0.126469574,-0.686804557
4.30E-06,0.0001331,0.000152242,1420.207685,-0.697906648,-0.119720658,-0.706111375
4.30E-06,0.0001331,0.000177416,1301.653489,-0.470094008,-0.332767278,-0.817482454
4.30E-06,0.0001331,0.000202589,1169.034004,0.075533574,-0.494363713,-0.865967204
4.30E-06,0.0001331,0.000227763,1026.845575,0.631094122,-0.448888695,-0.63262876
4.30E-06,0.0001331,0.000252937,884.5682471,0.868168391,-0.322615186,-0.377098245
4.30E-06,0.0001331,0.000278111,753.5387843,0.948118254,-0.229635755,-0.219861767
4.30E-06,0.0001331,0.000303284,644.0046441,0.976417395,-0.173303518,-0.128743784
4.30E-06,0.0001331,0.000328458,563.5042292,0.98593707,-0.149009012,-0.075659818
4.30E-06,0.0001331,0.000353632,516.4075311,0.984929101,-0.168011784,-0.041069529
4.30E-06,0.0001331,0.000378805,504.1596723,0.95480356,-0.297023188,0.011286632
4.30E-06,0.0001331,0.000403979,525.349123,-0.190332925,-0.939402169,0.285126188
4.30E-06,0.0001331,0.000429153,574.9361595,-0.948847431,-0.284511882,0.136899748
4.30E-06,0.0001331,0.000454326,641.1143593,-0.979492544,-0.1816844,0.087092676
4.30E-06,0.0001331,0.0004795,700.2135234,-0.788841542,-0.118236414,0.603116218
4.30E-06,0.0001587,1.20E-06,2200.817698,0.437870352,0.201315665,0.876208627
4.30E-06,0.0001587,2.64E-05,2081.040986,0.783162071,0.502413517,-0.366384809
4.30E-06,0.0001587,5.15E-05,1955.831539,0.566887199,0.627360801,-0.533907603
4.30E-06,0.0001587,7.67E-05,1826.170281,0.055248183,0.662768741,-0.746783258
4.30E-06,0.0001587,0.000101895,1691.409766,-0.546823994,0.392998994,-0.739280265
4.30E-06,0.0001587,0.000127068,1550.698745,-0.783374257,0.103203435,-0.612922364
4.30E-06,0.0001587,0.000152242,1403.636505,-0.821824938,-0.0821474,-0.563786818
4.30E-06,0.0001587,0.000177416,1248.99927,-0.7581907,-0.233785375,-0.608679932
4.30E-06,0.0001587,0.000202589,1085.245179,-0.514037017,-0.424670913,-0.74526543
4.30E-06,0.0001587,0.000227763,916.8289149,0.167129593,-0.589155303,-0.790546475
4.30E-06,0.0001587,0.000252937,755.554701,0.773075133,-0.434528594,-0.462103603
4.30E-06,0.0001587,0.000278111,613.5683819,0.937797641,-0.266806637,-0.222148156
4.30E-06,0.0001587,0.000303284,499.892103,0.942693047,-0.28430448,-0.174644728
4.30E-06,0.0001587,0.000328458,419.985745,0.959214216,-0.262913765,-0.103848156
4.30E-06,0.0001587,0.000353632,375.9392797,0.958000109,-0.282595953,-0.048737246
4.30E-06,0.0001587,0.000378805,367.0294166,0.976626985,-0.21470606,0.010051883
4.30E-06,0.0001587,0.000403979,389.9028029,0.85779768,-0.499294782,0.122015823
4.30E-06,0.0001587,0.000429153,437.9717102,-0.603541062,-0.74339903,0.288263888
4.30E-06,0.0001587,0.000454326,500.4685166,-0.935333424,-0.322771805,0.144809353
4.30E-06,0.0001587,0.0004795,563.7980839,-0.593432674,-0.122929569,0.795440747
4.30E-06,0.0001843,1.20E-06,2391.323128,0.44620656,0.187242836,0.875122749
4.30E-06,0.0001843,2.64E-05,2264.22737,0.818025161,0.466154064,-0.336949885
4.30E-06,0.0001843,5.15E-05,2118.996086,0.606659385,0.583774082,-0.539603754
4.30E-06,0.0001843,7.67E-05,1953.972424,0.037208704,0.597549971,-0.80096788
4.30E-06,0.0001843,0.000101895,1770.430265,-0.599169702,0.296478606,-0.743704312
4.30E-06,0.0001843,0.000127068,1574.693265,-0.822806106,0.036606814,-0.567142004
4.30E-06,0.0001843,0.000152242,1375.503658,-0.874665422,-0.111684038,-0.471685357
4.30E-06,0.0001843,0.000177416,1177.2929,-0.863339859,-0.21898829,-0.454629977
4.30E-06,0.0001843,0.000202589,976.5495785,-0.792122625,-0.340828713,-0.506337373
4.30E-06,0.0001843,0.000227763,776.9825609,-0.553106794,-0.542853028,-0.63196793
4.30E-06,0.0001843,0.000252937,594.5748669,0.272097063,-0.707457393,-0.652278488
4.30E-06,0.0001843,0.000278111,441.2802623,0.859428295,-0.416442617,-0.296578071
4.30E-06,0.0001843,0.000303284,323.5343275,0.877558379,-0.426518475,-0.219028039
4.30E-06,0.0001843,0.000328458,244.3767912,0.922267215,-0.368548338,-0.116598914
4.30E-06,0.0001843,0.000353632,204.1477801,0.938315448,-0.343351689,-0.040911341
4.30E-06,0.0001843,0.000378805,200.8508161,0.920363037,-0.389985581,0.029036628
4.30E-06,0.0001843,0.000403979,230.1335348,0.905851139,-0.410453656,0.104697232
4.30E-06,0.0001843,0.000429153,284.9712735,0.294867941,-0.88473627,0.360963473
4.30E-06,0.0001843,0.000454326,355.9049547,-0.760372794,-0.575535164,0.300985861
4.30E-06,0.0001843,0.0004795,432.9868371,-0.380713221,-0.112725673,0.917796473
4.30E-06,0.0002099,1.20E-06,2599.268601,0.46066895,0.166366533,0.871840751
4.30E-06,0.0002099,2.64E-05,2464.172712,0.856088209,0.410453792,-0.314071111
4.30E-06,0.0002099,5.15E-05,2297.167265,0.652910669,0.520190016,-0.550554271
4.30E-06,0.0002099,7.67E-05,2090.616349,0.023660526,0.506569676,-0.86187432
4.30E-06,0.0002099,0.000101895,1845.170422,-0.63500829,0.180702852,-0.751073199
4.30E-06,0.0002099,0.000127068,1576.621413,-0.841865513,-0.047036503,-0.537633728
4.30E-06,0.0002099,0.000152242,1307.947914,-0.896500713,-0.162767717,-0.412059634
4.30E-06,0.0002099,0.000177416,1053.574811,-0.903925596,-0.237306596,-0.355814695
4.30E-06,0.0002099,0.000202589,811.2227047,-0.886446439,-0.305644002,-0.347554967
4.30E-06,0.0002099,0.000227763,583.1605586,-0.834682151,-0.403317584,-0.375020844
4.30E-06,0.0002099,0.000252937,385.287934,-0.63096671,-0.620434833,-0.465769931
4.30E-06,0.0002099,0.000278111,226.5393276,0.2547321,-0.83605588,-0.485923989
4.30E-06,0.0002099,0.000303284,109.9638629,0.858906253,-0.473365249,-0.195461988
4.30E-06,0.0002099,0.000328458,36.23561876,0.809779868,-0.570627037,-0.13653333
4.30E-06,0.0002099,0.000353632,4.457803462,0.869481827,-0.493136395,-0.028598053
4.30E-06,0.0002099,0.000378805,12.10907747,0.9419737,-0.332906878,0.043111017
4.30E-06,0.0002099,0.000403979,54.53316551,0.85234615,-0.498355448,0.158580859
4.30E-06,0.0002099,0.000429153,124.4802433,0.373179404,-0.829650926,0.415230627
4.30E-06,0.0002099,0.000454326,212.6449587,-0.61794326,-0.65266944,0.438370539
4.30E-06,0.0002099,0.0004795,309.5701392,-0.25326233,-0.093783553,0.962841024
4.30E-06,0.0002355,1.20E-06,2809.431785,0.479437703,0.137059299,0.86680692
4.30E-06,0.0002355,2.64E-05,2665.724192,0.897069822,0.328232571,-0.295853195
4.30E-06,0.0002355,5.15E-05,2477.927277,0.70551041,0.426221253,-0.566207122
4.30E-06,0.0002355,7.67E-05,2224.134158,0.008480488,0.383848011,-0.923357345
4.30E-06,0.0002355,0.000101895,1896.188018,-0.65076247,0.049382721,-0.757673778
4.30E-06,0.0002355,0.000127068,1526.896786,-0.843252169,-0.138269816,-0.519429724
4.30E-06,0.0002355,0.000152242,1165.396053,-0.902159659,-0.216089682,-0.37338077
4.30E-06,0.0002355,0.000177416,840.3973173,-0.921881976,-0.25615722,-0.290718249
4.30E-06,0.0002355,0.000202589,555.8558534,-0.92498153,-0.287028952,-0.249045276
4.30E-06,0.0002355,0.000227763,311.1519432,-0.915163954,-0.328959693,-0.232938741
4.30E-06,0.0002355,0.000252937,111.4881403,-0.878103891,-0.415143732,-0.237884926
4.30E-06,0.0002355,0.000278111,-40.4504487,-0.741800458,-0.613821169,-0.270103041
4.30E-06,0.0002355,0.000303284,-145.1435966,-0.161139477,-0.94519268,-0.2839804
4.30E-06,0.0002355,0.000328458,-204.0424632,0.597519828,-0.793326953,-0.116629327
4.30E-06,0.0002355,0.000353632,-218.9286646,0.779878769,-0.625727113,0.015958874
4.30E-06,0.0002355,0.000378805,-192.3838426,0.757724817,-0.637427223,0.13978425
4.30E-06,0.0002355,0.000403979,-128.9839217,0.544207709,-0.769953915,0.333180039
4.30E-06,0.0002355,0.000429153,-36.29377008,-0.060779728,-0.832565388,0.550582145
4.30E-06,0.0002355,0.000454326,75.66644419,-0.652733553,-0.562480811,0.507498026
4.30E-06,0.0002355,0.0004795,196.585886,-0.200674085,-0.074550036,0.976817385
4.30E-06,0.0002611,1.20E-06,2996.299894,0.501058825,0.09693185,0.859967598
4.30E-06,0.0002611,2.64E-05,2838.186863,0.937179608,0.199958651,-0.285851219
4.30E-06,0.0002611,5.15E-05,2635.21048,0.764986829,0.257034839,-0.59053217
4.30E-06,0.0002611,7.67E-05,2336.546086,-0.028098636,0.227621267,-0.973344248
4.30E-06,0.0002611,0.000101895,1891.383681,-0.646529986,-0.108423437,-0.755144579
4.30E-06,0.0002611,0.000127068,1378.793516,-0.83020221,-0.240677328,-0.502830702
4.30E-06,0.0002611,0.000152242,903.9161816,-0.849335622,-0.328925504,-0.41284018
4.30E-06,0.0002611,0.000177416,507.402292,-0.892197998,-0.339599842,-0.297749358
4.30E-06,0.0002611,0.000202589,190.9286013,-0.915690862,-0.335095708,-0.221858314
4.30E-06,0.0002611,0.000227763,-55.00982529,-0.943561364,-0.293878903,-0.152732257
4.30E-06,0.0002611,0.000252937,-238.7005416,-0.935629848,-0.327302605,-0.132173343
4.30E-06,0.0002611,0.000278111,-366.5443023,-0.910843124,-0.396206117,-0.115695788
4.30E-06,0.0002611,0.000303284,-443.752386,-0.846474656,-0.524799989,-0.089808844
4.30E-06,0.0002611,0.000328458,-474.1590225,-0.688536811,-0.724876675,-0.021699437
4.30E-06,0.0002611,0.000353632,-460.4031555,-0.431739882,-0.893002216,0.127073664
4.30E-06,0.0002611,0.000378805,-404.9920238,-0.293030717,-0.901280052,0.319103849
4.30E-06,0.0002611,0.000403979,-312.2878634,-0.386659439,-0.787684978,0.479631997
4.30E-06,0.0002611,0.000429153,-190.2235221,-0.586305044,-0.600464998,0.543772178
4.30E-06,0.0002611,0.000454326,-49.83617325,-0.757047231,-0.409518413,0.509091504
4.30E-06,0.0002611,0.0004795,97.39773576,-0.188773826,-0.057677428,0.980325332
4.30E-06,0.0002867,1.20E-06,3123.593474,0.467325269,0.048222661,0.882769318
4.30E-06,0.0002867,2.64E-05,2922.59106,0.951374251,0.000775656,-0.308036415
4.30E-06,0.0002867,5.15E-05,2699.968928,0.779120531,-0.173712046,-0.602324931
4.30E-06,0.0002867,7.67E-05,2401.027454,-0.136320406,-0.239437978,-0.961294025
4.30E-06,0.0002867,0.000101895,1756.345392,-0.616029424,-0.336536365,-0.712215574
4.30E-06,0.0002867,0.000127068,1046.246295,-0.713912913,-0.417867326,-0.561885442
4.30E-06,0.0002867,0.000152242,459.3679998,-0.814803629,-0.427501251,-0.391583613
4.30E-06,0.0002867,0.000177416,13.42342994,-0.874196125,-0.406329164,-0.265852865
4.30E-06,0.0002867,0.000202589,-307.9994666,-0.912141858,-0.369823922,-0.17671304
4.30E-06,0.0002867,0.000227763,-529.5161409,-0.937007487,-0.329920061,-0.114759413
4.30E-06,0.0002867,0.000252937,-673.0334283,-0.986787832,-0.14556518,-0.07113757
4.30E-06,0.0002867,0.000278111,-754.5528478,-0.986190587,-0.159610925,-0.044186866
4.30E-06,0.0002867,0.000303284,-784.6421688,-0.934039476,-0.357088054,-0.007640679
4.30E-06,0.0002867,0.000328458,-769.6864181,-0.907485398,-0.417142939,0.049618765
4.30E-06,0.0002867,0.000353632,-713.2269448,-0.868360951,-0.474698874,0.143562665
4.30E-06,0.0002867,0.000378805,-617.8066814,-0.826672812,-0.493794351,0.269776205
4.30E-06,0.0002867,0.000403979,-487.6647698,-0.801066485,-0.4531547,0.391079666
4.30E-06,0.0002867,0.000429153,-331.0162571,-0.803200969,-0.37076832,0.466260716
4.30E-06,0.0002867,0.000454326,-159.617207,-0.8313338,-0.277686194,0.481429632
4.30E-06,0.0002867,0.0004795,14.33143381,-0.197712053,-0.044094979,0.979267878
4.30E-06,0.0003123,1.20E-06,3157.858577,0.475293289,-0.007991478,0.879791126
4.30E-06,0.0003123,2.64E-05,2839.271643,0.864429112,-0.230491217,-0.446806567
4.30E-06,0.0003123,5.15E-05,2482.242842,0.406342132,-0.664007026,-0.627678853
4.30E-06,0.0003123,7.67E-05,2097.529112,-0.296899489,-0.681986295,-0.668390146
4.30E-06,0.0003123,0.000101895,1240.380865,-0.504281878,-0.577286179,-0.642215271
4.30E-06,0.0003123,0.000127068,397.9127358,-0.701480708,-0.530801826,-0.475577794
4.30E-06,0.0003123,0.000152242,-242.7365493,-0.907472202,-0.221168284,-0.357181735
4.30E-06,0.0003123,0.000177416,-685.3031973,-0.963282199,-0.153432806,-0.220331066
4.30E-06,0.0003123,0.000202589,-964.574412,-0.984686832,-0.120504952,-0.125977773
4.30E-06,0.0003123,0.000227763,-1122.212395,-0.993640661,-0.087163572,0.071279376
4.30E-06,0.0003123,0.000252937,-706.9799092,-0.994969009,-0.051636363,0.085850781
4.30E-06,0.0003123,0.000278111,-776.5225388,-0.989454129,-0.047075298,-0.136983371
4.30E-06,0.0003123,0.000303284,-1162.999161,-0.990465129,-0.070134528,-0.11857477
4.30E-06,0.0003123,0.000328458,-1084.711405,-0.988918385,-0.112076817,0.09736126
4.30E-06,0.0003123,0.000353632,-971.1076855,-0.974526671,-0.143923062,0.171999766
4.30E-06,0.0003123,0.000378805,-824.8495427,-0.913127488,-0.317875662,0.255251355
4.30E-06,0.0003123,0.000403979,-650.2274624,-0.891331274,-0.289966838,0.348493604
4.30E-06,0.0003123,0.000429153,-455.5030849,-0.873902849,-0.243870201,0.420501053
4.30E-06,0.0003123,0.000454326,-252.4043466,-0.870141774,-0.190722068,0.454398929
4.30E-06,0.0003123,0.0004795,-52.94400348,-0.217977522,-0.034539554,0.975342411
4.30E-06,0.0003379,1.20E-06,3096.877476,0.48089894,-0.05843963,0.87482628
4.30E-06,0.0003379,2.64E-05,2568.163264,0.645416585,-0.365118584,-0.67091419
4.30E-06,0.0003379,5.15E-05,1902.008151,-0.002019637,-0.672038517,-0.740513439
4.30E-06,0.0003379,7.67E-05,1112.445266,-0.461945916,-0.687671424,-0.560101761
4.30E-06,0.0003379,0.000101895,202.6902597,-0.605287277,-0.63794111,-0.476086601
4.30E-06,0.0003379,0.000127068,-637.1236137,-0.959817384,-0.247594882,-0.13208847
4.30E-06,0.0003379,0.000152242,-222.7222326,-0.997001695,-0.067577402,0.037695035
4.30E-06,0.0003379,0.000177416,-497.7583155,-0.987166983,0.03432893,-0.155957921
4.30E-06,0.0003379,0.000202589,-733.0057402,-0.991069334,0.085916142,-0.101980353
4.30E-06,0.0003379,0.000227763,-849.84857,-0.994661527,0.093978488,-0.042620317
4.30E-06,0.0003379,0.000252937,-884.4754072,-0.998944222,-0.042167931,-0.018229291
4.30E-06,0.0003379,0.000278111,-913.92102,-0.999025465,-0.036683048,-0.024545368
4.30E-06,0.0003379,0.000303284,-970.0165534,-0.996672647,0.076265248,-0.028761898
4.30E-06,0.0003379,0.000328458,-994.3219607,-0.998781624,0.046623036,0.016172848
4.30E-06,0.0003379,0.000353632,-934.3521576,-0.999865655,-0.005081604,-0.015583626
4.30E-06,0.0003379,0.000378805,-1024.180162,-0.994617306,-0.054688165,0.088009197
4.30E-06,0.0003379,0.000403979,-800.1868055,-0.916824326,-0.211910092,0.338418776
4.30E-06,0.0003379,0.000429153,-565.6415611,-0.899478028,-0.177873594,0.399124369
4.30E-06,0.0003379,0.000454326,-331.4422505,-0.889525569,-0.141659726,0.434369409
4.30E-06,0.0003379,0.0004795,-108.4805258,-0.245737935,-0.029654471,0.968882593
4.30E-06,0.0003635,1.20E-06,2976.02696,0.4835446,-0.097546925,0.869867356
4.30E-06,0.0003635,2.64E-05,2177.998997,0.399266958,-0.372575329,-0.837719237
4.30E-06,0.0003635,5.15E-05,1138.761445,-0.246943311,-0.567002603,-0.785828893
4.30E-06,0.0003635,7.67E-05,-24.16052371,-0.709785463,-0.293582802,-0.640323149
4.30E-06,0.0003635,0.000101895,-1143.68836,-0.979275207,-0.170929602,-0.10864226
4.30E-06,0.0003635,0.000127068,-413.0113129,-0.978410941,-0.005960151,0.206582929
4.30E-06,0.0003635,0.000152242,-496.813449,-0.994450253,-0.093495345,-0.048242255
4.30E-06,0.0003635,0.000177416,-571.0791497,-0.998572263,-0.020075889,-0.049501467
4.30E-06,0.0003635,0.000202589,-662.9229438,-0.997822276,0.024808066,-0.061116816
4.30E-06,0.0003635,0.000227763,-782.5631653,-0.99797884,0.031409815,-0.055241813
4.30E-06,0.0003635,0.000252937,-857.7020406,-0.999234335,0.017594264,-0.034945458
4.30E-06,0.0003635,0.000278111,-906.5287553,-0.99967382,0.008332906,-0.024141608
4.30E-06,0.0003635,0.000303284,-946.1970724,-0.999595667,0.013677389,-0.024928541
4.30E-06,0.0003635,0.000328458,-980.1570525,-0.999786737,0.0145709,-0.014634557
4.30E-06,0.0003635,0.000353632,-981.0089144,-0.999197497,-0.017524583,0.036017359
4.30E-06,0.0003635,0.000378805,-909.6306041,-0.998696249,0.046479314,0.021106306
4.30E-06,0.0003635,0.000403979,-942.2163182,-0.97145597,-0.178819991,0.15587402
4.30E-06,0.0003635,0.000429153,-667.9413064,-0.910718904,-0.14474321,0.386833919
4.30E-06,0.0003635,0.000454326,-404.0219259,-0.900752006,-0.119235065,0.417646769
4.30E-06,0.0003635,0.0004795,-159.6511573,-0.279289876,-0.029809279,0.959744014
4.30E-06,0.0003891,1.20E-06,2830.293983,0.454545205,-0.158122634,0.876576231
4.30E-06,0.0003891,2.64E-05,1737.202125,0.199823905,-0.330987478,-0.922235163
4.30E-06,0.0003891,5.15E-05,286.1656744,-0.5335428,-0.600166883,-0.595929353
4.30E-06,0.0003891,7.67E-05,48.23895861,-0.982459573,-0.053220535,-0.178719785
4.30E-06,0.0003891,0.000101895,-419.4591034,-0.951560161,0.214842732,-0.21994513
